2024-10-03 09:43:28.378873 ,990,2024-10-03 09:43:28.378873 ,323,2024-10-03 09:43:28.437394 ,754,2024-10-03 09:43:28.402878 ,985
2024-10-03 09:43:28.390875 ,136,2024-10-03 09:43:28.391877 ,344,2024-10-03 09:43:28.449396 ,440,2024-10-03 09:43:28.421876 ,184
2024-10-03 09:43:28.401874 ,168,2024-10-03 09:43:28.402878 ,146,2024-10-03 09:43:28.463039 ,537,2024-10-03 09:43:28.435407 ,64
2024-10-03 09:43:28.419877 ,620,2024-10-03 09:43:28.422877 ,970,2024-10-03 09:43:28.475563 ,624,2024-10-03 09:43:28.451396 ,260
2024-10-03 09:43:28.493655 ,124,2024-10-03 09:43:28.493655 ,588,2024-10-03 09:43:28.487985 ,117,2024-10-03 09:43:28.497641 ,57
2024-10-03 09:43:28.504643 ,564,2024-10-03 09:43:28.504643 ,148,2024-10-03 09:43:28.500643 ,262,2024-10-03 09:43:28.509642 ,875
2024-10-03 09:43:28.515648 ,252,2024-10-03 09:43:28.515648 ,556,2024-10-03 09:43:28.512644 ,255,2024-10-03 09:43:28.521646 ,995
2024-10-03 09:43:28.528644 ,903,2024-10-03 09:43:28.528644 ,435,2024-10-03 09:43:28.526643 ,303,2024-10-03 09:43:28.532644 ,518
2024-10-03 09:43:28.539645 ,414,2024-10-03 09:43:28.539645 ,1003,2024-10-03 09:43:28.539645 ,644,2024-10-03 09:43:28.543645 ,603
2024-10-03 09:43:28.550645 ,436,2024-10-03 09:43:28.550645 ,26,2024-10-03 09:43:28.551646 ,305,2024-10-03 09:43:28.554651 ,953
2024-10-03 09:43:28.562647 ,723,2024-10-03 09:43:28.562647 ,235,2024-10-03 09:43:28.563649 ,198,2024-10-03 09:43:28.566647 ,417
2024-10-03 09:43:28.573648 ,754,2024-10-03 09:43:28.573648 ,908,2024-10-03 09:43:28.575191 ,421,2024-10-03 09:43:28.578167 ,173
2024-10-03 09:43:28.585165 ,48,2024-10-03 09:43:28.585165 ,247,2024-10-03 09:43:28.587169 ,954,2024-10-03 09:43:28.589167 ,217
2024-10-03 09:43:28.596168 ,476,2024-10-03 09:43:28.596168 ,384,2024-10-03 09:43:28.599169 ,987,2024-10-03 09:43:28.600114 ,714
2024-10-03 09:43:28.607043 ,27,2024-10-03 09:43:28.607043 ,191,2024-10-03 09:43:28.611037 ,569,2024-10-03 09:43:28.612535 ,969
2024-10-03 09:43:28.618510 ,883,2024-10-03 09:43:28.618510 ,254,2024-10-03 09:43:28.622508 ,437,2024-10-03 09:43:28.623656 ,741
2024-10-03 09:43:28.629641 ,756,2024-10-03 09:43:28.629641 ,235,2024-10-03 09:43:28.634719 ,803,2024-10-03 09:43:28.634719 ,359
2024-10-03 09:43:28.640707 ,603,2024-10-03 09:43:28.640707 ,197,2024-10-03 09:43:28.646707 ,423,2024-10-03 09:43:28.646707 ,649
2024-10-03 09:43:28.651712 ,735,2024-10-03 09:43:28.651712 ,659,2024-10-03 09:43:28.659125 ,289,2024-10-03 09:43:28.659125 ,318
2024-10-03 09:43:28.663109 ,1009,2024-10-03 09:43:28.663109 ,292,2024-10-03 09:43:28.671503 ,867,2024-10-03 09:43:28.670108 ,317
2024-10-03 09:43:28.674484 ,703,2024-10-03 09:43:28.674484 ,871,2024-10-03 09:43:28.683474 ,184,2024-10-03 09:43:28.681476 ,829
2024-10-03 09:43:28.686481 ,148,2024-10-03 09:43:28.686481 ,915,2024-10-03 09:43:28.695477 ,532,2024-10-03 09:43:28.692474 ,425
2024-10-03 09:43:28.697477 ,693,2024-10-03 09:43:28.697477 ,152,2024-10-03 09:43:28.708476 ,143,2024-10-03 09:43:28.703476 ,682
2024-10-03 09:43:28.708476 ,172,2024-10-03 09:43:28.708476 ,457,2024-10-03 09:43:28.720016 ,960,2024-10-03 09:43:28.714477 ,230
2024-10-03 09:43:28.719497 ,932,2024-10-03 09:43:28.719497 ,968,2024-10-03 09:43:28.731225 ,55,2024-10-03 09:43:28.726009 ,276
2024-10-03 09:43:28.730013 ,496,2024-10-03 09:43:28.730013 ,857,2024-10-03 09:43:28.742901 ,655,2024-10-03 09:43:28.738844 ,556
2024-10-03 09:43:28.740842 ,918,2024-10-03 09:43:28.740842 ,217,2024-10-03 09:43:28.755942 ,309,2024-10-03 09:43:28.749890 ,885
2024-10-03 09:43:28.751891 ,662,2024-10-03 09:43:28.751891 ,601,2024-10-03 09:43:28.767944 ,267,2024-10-03 09:43:28.760942 ,262
2024-10-03 09:43:28.762943 ,492,2024-10-03 09:43:28.762943 ,391,2024-10-03 09:43:28.779636 ,873,2024-10-03 09:43:28.771944 ,973
2024-10-03 09:43:28.774635 ,983,2024-10-03 09:43:28.774635 ,981,2024-10-03 09:43:28.791151 ,76,2024-10-03 09:43:28.783149 ,410
2024-10-03 09:43:28.785148 ,844,2024-10-03 09:43:28.785148 ,642,2024-10-03 09:43:28.803118 ,646,2024-10-03 09:43:28.795150 ,697
2024-10-03 09:43:28.796145 ,973,2024-10-03 09:43:28.796145 ,269,2024-10-03 09:43:28.814761 ,193,2024-10-03 09:43:28.806119 ,634
2024-10-03 09:43:28.806771 ,741,2024-10-03 09:43:28.806771 ,836,2024-10-03 09:43:28.826641 ,679,2024-10-03 09:43:28.816762 ,139
2024-10-03 09:43:28.817762 ,319,2024-10-03 09:43:28.818645 ,571,2024-10-03 09:43:28.838224 ,967,2024-10-03 09:43:28.828181 ,155
2024-10-03 09:43:28.828709 ,728,2024-10-03 09:43:28.829240 ,359,2024-10-03 09:43:28.850202 ,941,2024-10-03 09:43:28.839687 ,823
2024-10-03 09:43:28.839687 ,238,2024-10-03 09:43:28.840209 ,105,2024-10-03 09:43:28.864473 ,318,2024-10-03 09:43:28.851205 ,768
2024-10-03 09:43:28.851205 ,585,2024-10-03 09:43:28.852331 ,602,2024-10-03 09:43:28.877458 ,885,2024-10-03 09:43:28.864473 ,266
2024-10-03 09:43:28.863202 ,825,2024-10-03 09:43:28.863202 ,203,2024-10-03 09:43:28.890458 ,714,2024-10-03 09:43:28.877458 ,776
2024-10-03 09:43:28.874458 ,945,2024-10-03 09:43:28.874458 ,192,2024-10-03 09:43:28.901464 ,260,2024-10-03 09:43:28.890458 ,637
2024-10-03 09:43:28.885457 ,120,2024-10-03 09:43:28.885457 ,12,2024-10-03 09:43:28.912460 ,885,2024-10-03 09:43:28.901464 ,497
2024-10-03 09:43:28.896461 ,214,2024-10-03 09:43:28.896461 ,613,2024-10-03 09:43:28.924429 ,932,2024-10-03 09:43:28.912460 ,946
2024-10-03 09:43:28.907460 ,713,2024-10-03 09:43:28.907460 ,808,2024-10-03 09:43:28.936418 ,273,2024-10-03 09:43:28.923461 ,168
2024-10-03 09:43:28.918461 ,839,2024-10-03 09:43:28.918461 ,151,2024-10-03 09:43:28.947851 ,815,2024-10-03 09:43:28.934418 ,697
2024-10-03 09:43:28.929414 ,186,2024-10-03 09:43:28.929414 ,936,2024-10-03 09:43:28.959767 ,842,2024-10-03 09:43:28.945854 ,414
2024-10-03 09:43:28.940853 ,653,2024-10-03 09:43:28.940853 ,697,2024-10-03 09:43:28.971498 ,971,2024-10-03 09:43:28.956851 ,609
2024-10-03 09:43:28.951851 ,319,2024-10-03 09:43:28.951851 ,952,2024-10-03 09:43:28.982498 ,957,2024-10-03 09:43:28.967767 ,732
2024-10-03 09:43:28.962767 ,871,2024-10-03 09:43:28.962767 ,19,2024-10-03 09:43:28.994014 ,618,2024-10-03 09:43:28.978497 ,588
2024-10-03 09:43:28.973498 ,898,2024-10-03 09:43:28.973498 ,875,2024-10-03 09:43:29.005745 ,637,2024-10-03 09:43:28.990013 ,1018
2024-10-03 09:43:28.984023 ,948,2024-10-03 09:43:28.984023 ,755,2024-10-03 09:43:29.017748 ,572,2024-10-03 09:43:29.001747 ,241
2024-10-03 09:43:28.994766 ,489,2024-10-03 09:43:28.994766 ,973,2024-10-03 09:43:29.029452 ,797,2024-10-03 09:43:29.012744 ,591
2024-10-03 09:43:29.005745 ,658,2024-10-03 09:43:29.005745 ,616,2024-10-03 09:43:29.042091 ,909,2024-10-03 09:43:29.023747 ,614
2024-10-03 09:43:29.016752 ,1014,2024-10-03 09:43:29.016752 ,812,2024-10-03 09:43:29.053738 ,928,2024-10-03 09:43:29.034453 ,823
2024-10-03 09:43:29.027746 ,991,2024-10-03 09:43:29.028461 ,774,2024-10-03 09:43:29.066738 ,186,2024-10-03 09:43:29.046088 ,331
2024-10-03 09:43:29.038457 ,640,2024-10-03 09:43:29.039098 ,390,2024-10-03 09:43:29.078738 ,284,2024-10-03 09:43:29.056739 ,1015
2024-10-03 09:43:29.049089 ,381,2024-10-03 09:43:29.050737 ,520,2024-10-03 09:43:29.090740 ,672,2024-10-03 09:43:29.067739 ,189
2024-10-03 09:43:29.059738 ,492,2024-10-03 09:43:29.061740 ,209,2024-10-03 09:43:29.101978 ,439,2024-10-03 09:43:29.078738 ,623
2024-10-03 09:43:29.070738 ,664,2024-10-03 09:43:29.072739 ,923,2024-10-03 09:43:29.113967 ,470,2024-10-03 09:43:29.089739 ,713
2024-10-03 09:43:29.081739 ,356,2024-10-03 09:43:29.083741 ,386,2024-10-03 09:43:29.125861 ,838,2024-10-03 09:43:29.100741 ,833
2024-10-03 09:43:29.092740 ,967,2024-10-03 09:43:29.094743 ,248,2024-10-03 09:43:29.137749 ,360,2024-10-03 09:43:29.111966 ,889
2024-10-03 09:43:29.103966 ,80,2024-10-03 09:43:29.105967 ,261,2024-10-03 09:43:29.149096 ,795,2024-10-03 09:43:29.122859 ,47
2024-10-03 09:43:29.114873 ,183,2024-10-03 09:43:29.116863 ,96,2024-10-03 09:43:29.160141 ,1022,2024-10-03 09:43:29.133750 ,265
2024-10-03 09:43:29.127241 ,416,2024-10-03 09:43:29.127758 ,746,2024-10-03 09:43:29.172404 ,380,2024-10-03 09:43:29.144455 ,294
2024-10-03 09:43:29.137749 ,127,2024-10-03 09:43:29.138464 ,254,2024-10-03 09:43:29.184408 ,747,2024-10-03 09:43:29.156078 ,306
2024-10-03 09:43:29.148454 ,243,2024-10-03 09:43:29.149096 ,628,2024-10-03 09:43:29.196405 ,758,2024-10-03 09:43:29.167120 ,550
2024-10-03 09:43:29.159080 ,787,2024-10-03 09:43:29.160141 ,68,2024-10-03 09:43:29.208090 ,933,2024-10-03 09:43:29.178402 ,524
2024-10-03 09:43:29.170120 ,325,2024-10-03 09:43:29.170895 ,356,2024-10-03 09:43:29.220090 ,743,2024-10-03 09:43:29.189404 ,293
2024-10-03 09:43:29.181409 ,387,2024-10-03 09:43:29.181409 ,1006,2024-10-03 09:43:29.231328 ,173,2024-10-03 09:43:29.201405 ,972
2024-10-03 09:43:29.193406 ,714,2024-10-03 09:43:29.193406 ,284,2024-10-03 09:43:29.242320 ,247,2024-10-03 09:43:29.212089 ,396
2024-10-03 09:43:29.204088 ,402,2024-10-03 09:43:29.204088 ,788,2024-10-03 09:43:29.254319 ,67,2024-10-03 09:43:29.223091 ,230
2024-10-03 09:43:29.215090 ,277,2024-10-03 09:43:29.215090 ,694,2024-10-03 09:43:29.266320 ,520,2024-10-03 09:43:29.234318 ,987
2024-10-03 09:43:29.226090 ,22,2024-10-03 09:43:29.226090 ,530,2024-10-03 09:43:29.279322 ,308,2024-10-03 09:43:29.246319 ,643
2024-10-03 09:43:29.237320 ,279,2024-10-03 09:43:29.237320 ,101,2024-10-03 09:43:29.291245 ,678,2024-10-03 09:43:29.257322 ,489
2024-10-03 09:43:29.248319 ,632,2024-10-03 09:43:29.248319 ,868,2024-10-03 09:43:29.302422 ,606,2024-10-03 09:43:29.268321 ,807
2024-10-03 09:43:29.259321 ,114,2024-10-03 09:43:29.259321 ,38,2024-10-03 09:43:29.313525 ,440,2024-10-03 09:43:29.279322 ,721
2024-10-03 09:43:29.271322 ,472,2024-10-03 09:43:29.271322 ,294,2024-10-03 09:43:29.324567 ,755,2024-10-03 09:43:29.290323 ,406
2024-10-03 09:43:29.282322 ,263,2024-10-03 09:43:29.282322 ,218,2024-10-03 09:43:29.336570 ,248,2024-10-03 09:43:29.301236 ,867
2024-10-03 09:43:29.293234 ,563,2024-10-03 09:43:29.294233 ,539,2024-10-03 09:43:29.347938 ,393,2024-10-03 09:43:29.312643 ,1019
2024-10-03 09:43:29.304410 ,286,2024-10-03 09:43:29.305506 ,670,2024-10-03 09:43:29.359554 ,359,2024-10-03 09:43:29.323575 ,117
2024-10-03 09:43:29.315526 ,174,2024-10-03 09:43:29.316156 ,150,2024-10-03 09:43:29.371556 ,690,2024-10-03 09:43:29.334569 ,53
2024-10-03 09:43:29.326569 ,727,2024-10-03 09:43:29.326569 ,373,2024-10-03 09:43:29.384557 ,192,2024-10-03 09:43:29.345936 ,530
2024-10-03 09:43:29.337951 ,539,2024-10-03 09:43:29.337951 ,451,2024-10-03 09:43:29.396338 ,43,2024-10-03 09:43:29.357554 ,183
2024-10-03 09:43:29.348564 ,718,2024-10-03 09:43:29.348564 ,885,2024-10-03 09:43:29.407664 ,170,2024-10-03 09:43:29.368555 ,1000
2024-10-03 09:43:29.359554 ,938,2024-10-03 09:43:29.359554 ,579,2024-10-03 09:43:29.420707 ,982,2024-10-03 09:43:29.379555 ,397
2024-10-03 09:43:29.370555 ,459,2024-10-03 09:43:29.370555 ,179,2024-10-03 09:43:29.432707 ,754,2024-10-03 09:43:29.390557 ,667
2024-10-03 09:43:29.381558 ,75,2024-10-03 09:43:29.381558 ,327,2024-10-03 09:43:29.446708 ,372,2024-10-03 09:43:29.401338 ,754
2024-10-03 09:43:29.393338 ,256,2024-10-03 09:43:29.393338 ,621,2024-10-03 09:43:29.466223 ,685,2024-10-03 09:43:29.412721 ,178
2024-10-03 09:43:29.403661 ,575,2024-10-03 09:43:29.403661 ,252,2024-10-03 09:43:29.478224 ,444,2024-10-03 09:43:29.424707 ,630
2024-10-03 09:43:29.498977 ,392,2024-10-03 09:43:29.493977 ,203,2024-10-03 09:43:29.490976 ,1002,2024-10-03 09:43:29.497979 ,622
2024-10-03 09:43:29.512984 ,875,2024-10-03 09:43:29.512984 ,772,2024-10-03 09:43:29.503989 ,303,2024-10-03 09:43:29.509978 ,444
2024-10-03 09:43:29.525505 ,129,2024-10-03 09:43:29.523980 ,324,2024-10-03 09:43:29.517979 ,610,2024-10-03 09:43:29.523980 ,935
2024-10-03 09:43:29.539020 ,865,2024-10-03 09:43:29.539020 ,538,2024-10-03 09:43:29.530502 ,181,2024-10-03 09:43:29.535496 ,681
2024-10-03 09:43:29.550019 ,576,2024-10-03 09:43:29.550019 ,420,2024-10-03 09:43:29.542019 ,567,2024-10-03 09:43:29.549019 ,2
2024-10-03 09:43:29.562020 ,758,2024-10-03 09:43:29.562020 ,45,2024-10-03 09:43:29.554020 ,709,2024-10-03 09:43:29.562020 ,260
2024-10-03 09:43:29.573021 ,569,2024-10-03 09:43:29.573021 ,275,2024-10-03 09:43:29.566020 ,131,2024-10-03 09:43:29.574022 ,863
2024-10-03 09:43:29.588022 ,204,2024-10-03 09:43:29.587022 ,27,2024-10-03 09:43:29.578022 ,600,2024-10-03 09:43:29.587022 ,80
2024-10-03 09:43:29.599023 ,489,2024-10-03 09:43:29.598024 ,762,2024-10-03 09:43:29.594022 ,811,2024-10-03 09:43:29.602041 ,579
2024-10-03 09:43:29.610938 ,934,2024-10-03 09:43:29.610938 ,181,2024-10-03 09:43:29.606029 ,967,2024-10-03 09:43:29.612930 ,190
2024-10-03 09:43:29.621929 ,818,2024-10-03 09:43:29.621929 ,420,2024-10-03 09:43:29.617930 ,575,2024-10-03 09:43:29.624931 ,682
2024-10-03 09:43:29.632935 ,1018,2024-10-03 09:43:29.632935 ,747,2024-10-03 09:43:29.629951 ,132,2024-10-03 09:43:29.637935 ,803
2024-10-03 09:43:29.643570 ,850,2024-10-03 09:43:29.644561 ,860,2024-10-03 09:43:29.642046 ,713,2024-10-03 09:43:29.649561 ,1009
2024-10-03 09:43:29.654561 ,487,2024-10-03 09:43:29.655169 ,889,2024-10-03 09:43:29.653561 ,899,2024-10-03 09:43:29.660690 ,720
2024-10-03 09:43:29.665678 ,391,2024-10-03 09:43:29.665678 ,325,2024-10-03 09:43:29.664677 ,396,2024-10-03 09:43:29.672677 ,420
2024-10-03 09:43:29.677680 ,498,2024-10-03 09:43:29.677680 ,410,2024-10-03 09:43:29.676678 ,599,2024-10-03 09:43:29.685678 ,326
2024-10-03 09:43:29.688679 ,290,2024-10-03 09:43:29.688679 ,380,2024-10-03 09:43:29.689678 ,313,2024-10-03 09:43:29.697680 ,371
2024-10-03 09:43:29.701384 ,840,2024-10-03 09:43:29.700383 ,874,2024-10-03 09:43:29.701384 ,369,2024-10-03 09:43:29.708384 ,785
2024-10-03 09:43:29.712384 ,234,2024-10-03 09:43:29.712384 ,779,2024-10-03 09:43:29.713610 ,787,2024-10-03 09:43:29.720125 ,729
2024-10-03 09:43:29.727125 ,166,2024-10-03 09:43:29.727125 ,611,2024-10-03 09:43:29.725116 ,510,2024-10-03 09:43:29.732117 ,547
2024-10-03 09:43:29.738116 ,483,2024-10-03 09:43:29.738116 ,470,2024-10-03 09:43:29.738116 ,307,2024-10-03 09:43:29.743117 ,707
2024-10-03 09:43:29.749231 ,936,2024-10-03 09:43:29.749231 ,883,2024-10-03 09:43:29.749761 ,238,2024-10-03 09:43:29.754748 ,692
2024-10-03 09:43:29.759744 ,279,2024-10-03 09:43:29.759744 ,879,2024-10-03 09:43:29.761265 ,126,2024-10-03 09:43:29.766257 ,90
2024-10-03 09:43:29.770257 ,767,2024-10-03 09:43:29.771262 ,174,2024-10-03 09:43:29.772787 ,478,2024-10-03 09:43:29.780300 ,309
2024-10-03 09:43:29.784292 ,658,2024-10-03 09:43:29.784292 ,178,2024-10-03 09:43:29.785291 ,895,2024-10-03 09:43:29.795292 ,235
2024-10-03 09:43:29.795945 ,92,2024-10-03 09:43:29.795945 ,329,2024-10-03 09:43:29.796937 ,422,2024-10-03 09:43:29.806456 ,851
2024-10-03 09:43:29.807537 ,128,2024-10-03 09:43:29.807537 ,966,2024-10-03 09:43:29.809246 ,778,2024-10-03 09:43:29.817134 ,172
2024-10-03 09:43:29.818679 ,488,2024-10-03 09:43:29.818679 ,674,2024-10-03 09:43:29.823661 ,475,2024-10-03 09:43:29.828665 ,137
2024-10-03 09:43:29.831662 ,483,2024-10-03 09:43:29.832662 ,119,2024-10-03 09:43:29.835663 ,959,2024-10-03 09:43:29.842664 ,952
2024-10-03 09:43:29.848665 ,418,2024-10-03 09:43:29.848665 ,815,2024-10-03 09:43:29.847663 ,727,2024-10-03 09:43:29.861664 ,962
2024-10-03 09:43:29.863665 ,587,2024-10-03 09:43:29.863665 ,947,2024-10-03 09:43:29.859664 ,99,2024-10-03 09:43:29.874667 ,208
2024-10-03 09:43:29.874667 ,442,2024-10-03 09:43:29.874667 ,646,2024-10-03 09:43:29.873666 ,598,2024-10-03 09:43:29.885668 ,895
2024-10-03 09:43:29.885668 ,705,2024-10-03 09:43:29.885668 ,977,2024-10-03 09:43:29.885668 ,924,2024-10-03 09:43:29.896665 ,237
2024-10-03 09:43:29.896665 ,332,2024-10-03 09:43:29.896665 ,471,2024-10-03 09:43:29.897408 ,943,2024-10-03 09:43:29.907400 ,549
2024-10-03 09:43:29.907400 ,225,2024-10-03 09:43:29.907400 ,724,2024-10-03 09:43:29.909393 ,757,2024-10-03 09:43:29.918394 ,920
2024-10-03 09:43:29.919395 ,309,2024-10-03 09:43:29.919395 ,882,2024-10-03 09:43:29.921396 ,591,2024-10-03 09:43:29.930397 ,197
2024-10-03 09:43:29.930397 ,173,2024-10-03 09:43:29.930397 ,644,2024-10-03 09:43:29.933401 ,848,2024-10-03 09:43:29.941396 ,204
2024-10-03 09:43:29.941396 ,998,2024-10-03 09:43:29.941396 ,277,2024-10-03 09:43:29.945397 ,446,2024-10-03 09:43:29.952982 ,183
2024-10-03 09:43:29.952397 ,150,2024-10-03 09:43:29.952397 ,58,2024-10-03 09:43:29.956971 ,137,2024-10-03 09:43:29.963971 ,785
2024-10-03 09:43:29.962972 ,246,2024-10-03 09:43:29.963971 ,278,2024-10-03 09:43:29.968973 ,130,2024-10-03 09:43:29.975491 ,451
2024-10-03 09:43:29.977491 ,936,2024-10-03 09:43:29.977491 ,87,2024-10-03 09:43:29.981492 ,22,2024-10-03 09:43:29.992598 ,604
2024-10-03 09:43:29.990492 ,63,2024-10-03 09:43:29.990492 ,343,2024-10-03 09:43:29.994599 ,302,2024-10-03 09:43:30.007454 ,671
2024-10-03 09:43:30.002600 ,822,2024-10-03 09:43:30.002600 ,105,2024-10-03 09:43:30.006601 ,621,2024-10-03 09:43:30.019340 ,1023
2024-10-03 09:43:30.013339 ,949,2024-10-03 09:43:30.013339 ,429,2024-10-03 09:43:30.018338 ,530,2024-10-03 09:43:30.030339 ,306
2024-10-03 09:43:30.024340 ,288,2024-10-03 09:43:30.024340 ,988,2024-10-03 09:43:30.030339 ,677,2024-10-03 09:43:30.041641 ,844
2024-10-03 09:43:30.036660 ,453,2024-10-03 09:43:30.035340 ,700,2024-10-03 09:43:30.041641 ,264,2024-10-03 09:43:30.054642 ,816
2024-10-03 09:43:30.047644 ,958,2024-10-03 09:43:30.047644 ,76,2024-10-03 09:43:30.054642 ,539,2024-10-03 09:43:30.065644 ,616
2024-10-03 09:43:30.058643 ,163,2024-10-03 09:43:30.059642 ,667,2024-10-03 09:43:30.066628 ,530,2024-10-03 09:43:30.077131 ,101
2024-10-03 09:43:30.070145 ,38,2024-10-03 09:43:30.070145 ,664,2024-10-03 09:43:30.078503 ,824,2024-10-03 09:43:30.088174 ,500
2024-10-03 09:43:30.081186 ,749,2024-10-03 09:43:30.081186 ,439,2024-10-03 09:43:30.090531 ,227,2024-10-03 09:43:30.099984 ,590
2024-10-03 09:43:30.092517 ,36,2024-10-03 09:43:30.092517 ,862,2024-10-03 09:43:30.101877 ,318,2024-10-03 09:43:30.110876 ,10
2024-10-03 09:43:30.103875 ,135,2024-10-03 09:43:30.103875 ,567,2024-10-03 09:43:30.113877 ,685,2024-10-03 09:43:30.123018 ,957
2024-10-03 09:43:30.116019 ,351,2024-10-03 09:43:30.116019 ,773,2024-10-03 09:43:30.126680 ,250,2024-10-03 09:43:30.134200 ,434
2024-10-03 09:43:30.128201 ,978,2024-10-03 09:43:30.127209 ,786,2024-10-03 09:43:30.139616 ,1014,2024-10-03 09:43:30.145600 ,255
2024-10-03 09:43:30.140600 ,860,2024-10-03 09:43:30.139616 ,84,2024-10-03 09:43:30.152301 ,429,2024-10-03 09:43:30.157291 ,296
2024-10-03 09:43:30.153289 ,120,2024-10-03 09:43:30.152301 ,795,2024-10-03 09:43:30.165290 ,179,2024-10-03 09:43:30.171289 ,134
2024-10-03 09:43:30.164291 ,982,2024-10-03 09:43:30.164291 ,330,2024-10-03 09:43:30.177440 ,340,2024-10-03 09:43:30.182427 ,138
2024-10-03 09:43:30.176300 ,941,2024-10-03 09:43:30.176300 ,269,2024-10-03 09:43:30.188912 ,401,2024-10-03 09:43:30.193899 ,383
2024-10-03 09:43:30.187427 ,805,2024-10-03 09:43:30.187427 ,968,2024-10-03 09:43:30.200900 ,858,2024-10-03 09:43:30.204899 ,19
2024-10-03 09:43:30.197899 ,949,2024-10-03 09:43:30.197899 ,383,2024-10-03 09:43:30.212901 ,486,2024-10-03 09:43:30.215902 ,339
2024-10-03 09:43:30.208901 ,997,2024-10-03 09:43:30.208901 ,135,2024-10-03 09:43:30.225331 ,638,2024-10-03 09:43:30.227329 ,819
2024-10-03 09:43:30.220341 ,781,2024-10-03 09:43:30.220341 ,406,2024-10-03 09:43:30.237328 ,857,2024-10-03 09:43:30.239639 ,213
2024-10-03 09:43:30.231328 ,538,2024-10-03 09:43:30.231328 ,162,2024-10-03 09:43:30.248640 ,845,2024-10-03 09:43:30.251203 ,176
2024-10-03 09:43:30.242639 ,671,2024-10-03 09:43:30.242639 ,116,2024-10-03 09:43:30.259873 ,651,2024-10-03 09:43:30.261873 ,221
2024-10-03 09:43:30.253195 ,159,2024-10-03 09:43:30.253935 ,281,2024-10-03 09:43:30.271610 ,349,2024-10-03 09:43:30.272820 ,561
2024-10-03 09:43:30.263875 ,600,2024-10-03 09:43:30.264625 ,996,2024-10-03 09:43:30.282759 ,884,2024-10-03 09:43:30.284124 ,472
2024-10-03 09:43:30.274807 ,41,2024-10-03 09:43:30.275771 ,154,2024-10-03 09:43:30.294623 ,1014,2024-10-03 09:43:30.295922 ,11
2024-10-03 09:43:30.285990 ,194,2024-10-03 09:43:30.286635 ,923,2024-10-03 09:43:30.305433 ,681,2024-10-03 09:43:30.306581 ,463
2024-10-03 09:43:30.296908 ,627,2024-10-03 09:43:30.297444 ,842,2024-10-03 09:43:30.317281 ,614,2024-10-03 09:43:30.317281 ,334
2024-10-03 09:43:30.307566 ,638,2024-10-03 09:43:30.308307 ,348,2024-10-03 09:43:30.329322 ,288,2024-10-03 09:43:30.329322 ,292
2024-10-03 09:43:30.318280 ,895,2024-10-03 09:43:30.320323 ,111,2024-10-03 09:43:30.340355 ,252,2024-10-03 09:43:30.340355 ,371
2024-10-03 09:43:30.329322 ,613,2024-10-03 09:43:30.331323 ,713,2024-10-03 09:43:30.351630 ,257,2024-10-03 09:43:30.351108 ,721
2024-10-03 09:43:30.339837 ,38,2024-10-03 09:43:30.342345 ,900,2024-10-03 09:43:30.363619 ,471,2024-10-03 09:43:30.361618 ,78
2024-10-03 09:43:30.350346 ,174,2024-10-03 09:43:30.353619 ,699,2024-10-03 09:43:30.375264 ,313,2024-10-03 09:43:30.372262 ,716
2024-10-03 09:43:30.361618 ,457,2024-10-03 09:43:30.364271 ,146,2024-10-03 09:43:30.387372 ,834,2024-10-03 09:43:30.383372 ,832
2024-10-03 09:43:30.372262 ,846,2024-10-03 09:43:30.376385 ,131,2024-10-03 09:43:30.398374 ,512,2024-10-03 09:43:30.394374 ,407
2024-10-03 09:43:30.383372 ,439,2024-10-03 09:43:30.387372 ,709,2024-10-03 09:43:30.409748 ,871,2024-10-03 09:43:30.405372 ,916
2024-10-03 09:43:30.394374 ,259,2024-10-03 09:43:30.398374 ,779,2024-10-03 09:43:30.421565 ,175,2024-10-03 09:43:30.416736 ,932
2024-10-03 09:43:30.405372 ,441,2024-10-03 09:43:30.409222 ,565,2024-10-03 09:43:30.432930 ,884,2024-10-03 09:43:30.427453 ,656
2024-10-03 09:43:30.416736 ,628,2024-10-03 09:43:30.420732 ,57,2024-10-03 09:43:30.443915 ,197,2024-10-03 09:43:30.438915 ,615
2024-10-03 09:43:30.427453 ,108,2024-10-03 09:43:30.431343 ,849,2024-10-03 09:43:30.455387 ,967,2024-10-03 09:43:30.450400 ,745
2024-10-03 09:43:30.438915 ,832,2024-10-03 09:43:30.441919 ,956,2024-10-03 09:43:30.468125 ,853,2024-10-03 09:43:30.461136 ,638
2024-10-03 09:43:30.449878 ,488,2024-10-03 09:43:30.453388 ,911,2024-10-03 09:43:30.479213 ,715,2024-10-03 09:43:30.472391 ,83
2024-10-03 09:43:30.460387 ,194,2024-10-03 09:43:30.464130 ,189,2024-10-03 09:43:30.490196 ,624,2024-10-03 09:43:30.483212 ,27
2024-10-03 09:43:30.504401 ,984,2024-10-03 09:43:30.497512 ,433,2024-10-03 09:43:30.501401 ,426,2024-10-03 09:43:30.505080 ,257
2024-10-03 09:43:30.514816 ,660,2024-10-03 09:43:30.509069 ,159,2024-10-03 09:43:30.514070 ,27,2024-10-03 09:43:30.515806 ,352
2024-10-03 09:43:30.525806 ,278,2024-10-03 09:43:30.519809 ,934,2024-10-03 09:43:30.525806 ,339,2024-10-03 09:43:30.526945 ,700
